election_id,election_date,state,jurisdiction_level,jurisdiction_name,office_or_issue,district_name,district_number,election_type,voter_facing,votenow_location_string,search_tokens,source_name,source_url,verification_status,verification_notes,last_verified_at,anomaly_flag
1e7f8f4a-97c5-419b-bda6-2e0edcd5c990,2026-06-30,CO,statewide,Statewide,Colorado statewide primary election,Colorado statewide primary election,,primary,Y,CO Statewide,"statewide,colorado,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
bd5c5b8e-c34d-48da-ba43-67ae1dc29f48,2026-07-21,AZ,statewide,Statewide,Arizona statewide primary election,Arizona statewide primary election,,primary,Y,AZ Statewide,"statewide,arizona,az",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
5f969fe8-fac7-494d-ba82-9bfa7ecef388,2026-07-28,SD,statewide,Statewide,South Dakota statewide primary election,South Dakota,,primary,Y,SD Statewide,"statewide,south,dakota,sd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
56e69f08-dbde-4097-ae8b-868c43565a13,2026-08-01,GU,statewide,Statewide,Guam territory-wide primary election,Guam territory-wide primary election,,primary,Y,GU Statewide,"statewide,guam,gu",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
191e00cd-4f18-4db2-9100-8589d4028eb1,2026-08-04,CA,special_district,California District 1,California 1st Congressional District special general election,California District 1,1,special_general,Y,"California District 1, CA","california,district,1,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
7429707c-ae05-4ad0-87ca-baed4fa2608b,2026-08-04,KS,statewide,Statewide,Kansas statewide primary election,Kansas statewide primary election,,primary,Y,KS Statewide,"statewide,kansas,ks",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f4465832-bf9e-460f-baf9-1447dbe50393,2026-08-04,MI,statewide,Statewide,Michigan statewide primary election,Michigan statewide primary election,,primary,Y,MI Statewide,"statewide,michigan,mi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
a9aef088-117b-40fb-a81b-1d82a1c32174,2026-08-04,MO,statewide,Statewide,Missouri statewide primary election,Missouri statewide primary election,,primary,Y,MO Statewide,"statewide,missouri,mo",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
de01e951-3753-4cdc-9c00-7dcd274cf4b2,2026-08-04,WA,statewide,Statewide,Washington statewide primary election,Washington statewide primary election,,primary,Y,WA Statewide,"statewide,washington,wa",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
8ef08c60-dc0f-431c-b4cc-4f8fe6842fde,2026-08-04,WA,judicial_district,Washington,Washington State Supreme Court nonpartisan special primary election,Washington,,special_primary,Y,"Washington, WA","washington,wa",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
8000322a-e4cd-4f93-b724-49b2032782c0,2026-08-06,TN,statewide,Statewide,Tennessee judicial and local general elections,Tennessee,,general,Y,TN Statewide,"statewide,tennessee,tn",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Unusual statewide general timing,,True
236c7e43-4bd1-4fa4-b1dc-9b2f10e466fa,2026-08-06,TN,statewide,Statewide,Tennessee statewide primary election,Tennessee statewide primary election,,primary,Y,TN Statewide,"statewide,tennessee,tn",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c93eba67-16f7-4839-a1d8-653311bc3819,2026-08-08,HI,statewide,Statewide,Hawaii statewide primary election,Hawaii statewide primary election,,primary,Y,HI Statewide,"statewide,hawaii,hi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
691abf11-0112-4c67-af81-77445a9f2cbe,2026-08-11,CT,statewide,Statewide,Connecticut statewide primary election,Connecticut statewide primary election,,primary,Y,CT Statewide,"statewide,connecticut,ct",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
4f3f1cb6-8ee3-40dd-97cf-9301a6a162a3,2026-08-11,MN,statewide,Statewide,Minnesota statewide primary election,Minnesota statewide primary election,,primary,Y,MN Statewide,"statewide,minnesota,mn",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f8cd3ed8-b6f4-49b8-bff7-ad8928e00097,2026-08-11,VT,statewide,Statewide,Vermont statewide primary election,Vermont statewide primary election,,primary,Y,VT Statewide,"statewide,vermont,vt",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0d8b7d4a-f150-4681-9211-6b0cf3630269,2026-08-11,WI,statewide,Statewide,Wisconsin statewide primary election,Wisconsin statewide primary election,,primary,Y,WI Statewide,"statewide,wisconsin,wi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
459f501c-3636-4b8b-aff3-a6221e62a8d7,2026-08-16,FL,county,Jacksonville,Jacksonville consolidated city-county primary,Jacksonville,,primary,Y,"Jacksonville, FL","jacksonville,florida,fl",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
440dc910-3e7a-476f-a7a8-2bdc2d10d720,2026-08-16,FL,city,St. Petersburg,St. Petersburg city primary,St. Petersburg,,primary,Y,"St. Petersburg, FL","st,petersburg,florida,fl",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3898affe-e8b1-43be-b8df-dd61e765c47d,2026-08-18,AK,statewide,Statewide,Alaska statewide primary election,Alaska statewide primary election,,primary,Y,AK Statewide,"statewide,alaska,ak",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3d6d13cd-dac9-4ca9-a405-d8d3794a6ad3,2026-08-18,FL,statewide,Statewide,Florida statewide primary election,Florida statewide primary election,,primary,Y,FL Statewide,"statewide,florida,fl",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
ea1e45d0-bd0e-4640-b245-b2d4f0abcee5,2026-08-18,FL,statewide,Statewide,Special primary election for U.S. Senate Florida,Florida,,special_primary,Y,FL Statewide,"statewide,florida,fl",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
77ac8f5c-d09a-4645-9b9e-cae27f7139ae,2026-08-18,WY,statewide,Statewide,Wyoming statewide primary election,Wyoming statewide primary election,,primary,Y,WY Statewide,"statewide,wyoming,wy",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e854edf4-5486-4ea0-98fd-301b747bc691,2026-08-25,OK,state_legislative_district,Oklahoma House of Representatives District 92,Special primary runoff for Oklahoma House of Representatives District 92,Oklahoma House of Representatives District 92,92,runoff,Y,"Oklahoma House of Representatives District 92, OK","oklahoma,house,of,representatives,district,92,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
acb3f709-4a9a-4c5b-a44e-27e3e7cd12f7,2026-08-25,OK,state_legislative_district,Oklahoma State Senate District 17,Special primary runoff for Oklahoma State Senate District 17,Oklahoma State Senate District 17,17,runoff,Y,"Oklahoma State Senate District 17, OK","oklahoma,state,senate,district,17,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
4e5caed0-78c6-43cf-a03a-3f4f158056a9,2026-08-25,OK,statewide,Statewide,Oklahoma statewide primary runoff election,Oklahoma,,runoff,Y,OK Statewide,"statewide,oklahoma,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
7cfa4f1f-b252-42e8-8dc7-2455a986a97a,2026-09-01,MA,statewide,Statewide,Massachusetts statewide primary election,Massachusetts statewide primary election,,primary,Y,MA Statewide,"statewide,massachusetts,ma",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3f11841f-b2a5-4028-9986-baeb9ad310f9,2026-09-08,NH,statewide,Statewide,New Hampshire statewide primary election,New Hampshire statewide primary election,,primary,Y,NH Statewide,"statewide,new,hampshire,nh",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
52cb4ab2-58c0-4e79-9379-28bd161bbe2e,2026-09-08,RI,statewide,Statewide,Rhode Island statewide primary election,Rhode Island statewide primary election,,primary,Y,RI Statewide,"statewide,rhode,island,ri",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
ec7b1ec3-ea62-4684-898f-e98d8211cdc5,2026-09-15,DE,statewide,Statewide,Delaware statewide primary election,Delaware statewide primary election,,primary,Y,DE Statewide,"statewide,delaware,de",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c7dd2d18-e039-436e-b498-1fde591dc7f2,2026-11-03,AK,statewide,Statewide,Alaska statewide general election,Alaska,,general,Y,AK Statewide,"statewide,alaska,ak",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
96bce15f-bb03-4a2b-9340-fe53d656deff,2026-11-03,AL,statewide,Statewide,Alabama statewide general election,Alabama,,general,Y,AL Statewide,"statewide,alabama,al",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
a4e81902-2031-4af4-bfff-1aba1bacd581,2026-11-03,AR,statewide,Statewide,Arkansas statewide judicial general runoff election,Arkansas,,runoff,Y,AR Statewide,"statewide,arkansas,ar",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
da8afadb-d280-4770-a4ae-68a0c53cd411,2026-11-03,AS,statewide,Statewide,American Samoa territory-wide general election,American Samoa,,general,Y,AS Statewide,"statewide,american,samoa,as",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
417ed6b0-df2a-4fd0-b67e-5b440e35a08e,2026-11-03,AZ,statewide,Statewide,Arizona statewide general election,Arizona,,general,Y,AZ Statewide,"statewide,arizona,az",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
64478558-62b8-48ed-80be-98e306d2b3c4,2026-11-03,CA,county,Alameda County,Alameda County District Attorney special general election,Alameda County,,special_general,Y,"Alameda County, CA","alameda,county,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f7c50f50-78fb-4029-86a7-236b8b6ed643,2026-11-03,CA,school_district,Central Unified School District,Central Unified School District Area 3 special election,Central Unified School District,,special_general,Y,"Central Unified School District, CA","central,unified,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e7d4a021-4a83-4fc1-b785-6e22449d11d5,2026-11-03,CA,school_district,East Side Union High School District,East Side Union Area 1 special general election,East Side Union High School District,,special_general,Y,"East Side Union High School District, CA","east,side,union,high,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
5d7079fc-d54d-43e8-90fa-1142442fd039,2026-11-03,CA,school_district,Fruitvale School District,Fruitvale School District Area 3 special election,Fruitvale School District,,special_general,Y,"Fruitvale School District, CA","fruitvale,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3a4fdc6f-bfb6-4a62-b14d-d7b25707e7ef,2026-11-03,CA,school_district,Manteca Unified School District,Manteca Unified School District Area 3 special election,Manteca Unified School District,,special_general,Y,"Manteca Unified School District, CA","manteca,unified,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
d5409a2f-b96f-4302-bfde-2ecc67896354,2026-11-03,CA,school_district,Panama-Buena Vista Union School District,Panama-Buena Vista Union School District Area 4 special election,Panama-Buena Vista Union School District,,special_general,Y,"Panama-Buena Vista Union School District, CA","panama,buena,vista,union,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e5cf5311-7b59-49ff-909f-ff9f25493887,2026-11-03,CA,city,Riverside,"General election runoff in Riverside, California",Riverside,,runoff,Y,"Riverside, CA","riverside,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
bef45e4c-13cf-4638-87b2-1f0b5a6af98a,2026-11-03,CA,school_district,Sanger Unified School District,Sanger Unified School District Area 3 special election,Sanger Unified School District,,special_general,Y,"Sanger Unified School District, CA","sanger,unified,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
657e2369-7b35-404d-961f-7173c6003e69,2026-11-03,CA,school_district,Solana Beach School District,Solana Beach School District Area 5 special election,Solana Beach School District,,special_general,Y,"Solana Beach School District, CA","solana,beach,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
d5acc86f-b48e-40ce-92ee-b9abdd563659,2026-11-03,CA,statewide,Statewide,California statewide general election,California,,general,Y,CA Statewide,"statewide,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
fe7581bf-d884-413e-b032-cbb9fecfec87,2026-11-03,CA,school_district,Vineland Elementary School District,Vineland Elementary School District special election,Vineland Elementary School District,,special_general,Y,"Vineland Elementary School District, CA","vineland,elementary,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
aa600198-8dad-4345-8dfd-66dcd66231fb,2026-11-03,CO,state_legislative_district,Colorado State Senate District 17,Special general election for Colorado State Senate District 17,Colorado State Senate District 17,17,special_general,Y,"Colorado State Senate District 17, CO","colorado,state,senate,district,17,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
fbaa7f70-d354-48af-8c3e-0b88fd2a21d6,2026-11-03,CO,state_legislative_district,Colorado State Senate District 29,Special general election for Colorado State Senate District 29,Colorado State Senate District 29,29,special_general,Y,"Colorado State Senate District 29, CO","colorado,state,senate,district,29,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
9bf3d5be-489f-4295-9512-b7dc808f8a55,2026-11-03,CO,state_legislative_district,Colorado State Senate District 31,Special general election for Colorado State Senate District 31,Colorado State Senate District 31,31,special_general,Y,"Colorado State Senate District 31, CO","colorado,state,senate,district,31,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
46ef0351-135a-42b4-9bbb-c16ec0034ef4,2026-11-03,CO,statewide,Statewide,Colorado statewide general election,Colorado,,general,Y,CO Statewide,"statewide,colorado,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
3db7b16e-b427-4718-9241-9e4bda4ae226,2026-11-03,CT,statewide,Statewide,Connecticut statewide general election,Connecticut,,general,Y,CT Statewide,"statewide,connecticut,ct",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
89e8f724-4b01-4e3e-a030-d3b948aacfd9,2026-11-03,DC,statewide,Statewide,District of Columbia general election,District of Columbia,of,general,Y,DC Statewide,"statewide,of,district,columbia,dc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
8cbbe202-c87f-42a7-8025-1c1b464ac2e4,2026-11-03,DE,statewide,Statewide,Delaware statewide general election,Delaware,,general,Y,DE Statewide,"statewide,delaware,de",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
8dd5b5f7-4dc2-4035-864f-bdee410fc2a5,2026-11-03,FL,statewide,Statewide,Special general election for U.S. Senate Florida,Florida,,special_general,Y,FL Statewide,"statewide,florida,fl",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
6588eb6f-6f52-48c9-b67d-797633fa8632,2026-11-03,GA,school_district,Cherokee County School District,Cherokee County School District District 3 special general,Cherokee County School District,,special_general,Y,"Cherokee County School District, GA","cherokee,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
a22a10d9-6399-4704-9bfe-86c41e2739ec,2026-11-03,GA,statewide,Statewide,Georgia statewide general election,Georgia,,general,Y,GA Statewide,"statewide,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
6921aef1-2321-4240-b770-e96eb2402992,2026-11-03,GU,statewide,Statewide,Guam territory-wide general election,Guam,,general,Y,GU Statewide,"statewide,guam,gu",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
09b0fa49-1e75-4096-963b-c324a18643fa,2026-11-03,HI,statewide,Statewide,Hawaii statewide general election,Hawaii,,general,Y,HI Statewide,"statewide,hawaii,hi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
773570ee-7364-42d3-aeb2-3391c10a4e4f,2026-11-03,IA,statewide,Statewide,Iowa statewide general election,Iowa,,general,Y,IA Statewide,"statewide,iowa,ia",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
c40dd44c-13b9-4835-8fc7-03737b755644,2026-11-03,ID,statewide,Statewide,Idaho statewide general election,Idaho,,general,Y,ID Statewide,"statewide,idaho,id",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
5feaae7f-ecae-42d1-9b20-dd8f0e356680,2026-11-03,IL,special_district,Metropolitan Water Reclamation District of Greater Chicago,Special general election for Metropolitan Water Reclamation District of Greater Chicago,Metropolitan Water Reclamation District of Greater Chicago,of,special_general,Y,"Metropolitan Water Reclamation District of Greater Chicago, IL","metropolitan,water,reclamation,district,of,greater,chicago,illinois,il",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
fa7c0e86-1292-4532-a09f-ed6f02199ff1,2026-11-03,IL,statewide,Statewide,Illinois statewide general election,Illinois,,general,Y,IL Statewide,"statewide,illinois,il",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
03135f43-82a4-4c33-88c1-e17ea99485aa,2026-11-03,IN,statewide,Statewide,Indiana statewide general election,Indiana,,general,Y,IN Statewide,"statewide,indiana,in",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
26e3a277-8b21-4885-90dd-71e9cb997dde,2026-11-03,KS,statewide,Statewide,Kansas statewide general election,Kansas,,general,Y,KS Statewide,"statewide,kansas,ks",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
ae002386-c97a-4bee-8780-f76ee5afb504,2026-11-03,KY,judicial_district,Kentucky Appellate Court District 3,Special general election for Kentucky Court of Appeals 3rd Division 2,Kentucky Appellate Court District 3,3,special_general,Y,"Kentucky Appellate Court District 3, KY","kentucky,appellate,court,district,3,ky",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f95515cf-9e4d-44d0-aad0-8f970f9b4f4c,2026-11-03,KY,judicial_district,Kentucky Appellate Court District 5,Special general election for Kentucky Court of Appeals 5th Division 1,Kentucky Appellate Court District 5,5,special_general,Y,"Kentucky Appellate Court District 5, KY","kentucky,appellate,court,district,5,ky",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
da87e38c-44ae-4861-b606-dd525a7601a6,2026-11-03,KY,statewide,Statewide,Kentucky statewide general election,Kentucky,,general,Y,KY Statewide,"statewide,kentucky,ky",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
455e0fd7-6ddb-479c-8a09-a97be6636177,2026-11-03,LA,special_district,East Baton Rouge Justice of the Peace Ward 2 District 3,"Special primary election for East Baton Rouge Parish Justice Court Ward 2, District 3",East Baton Rouge Justice of the Peace Ward 2 District 3,3,special_primary,Y,"East Baton Rouge Justice of the Peace Ward 2 District 3, LA","east,baton,rouge,justice,of,the,peace,ward,2,district,3,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f8556520-c16f-4bbc-ae81-15a96905a017,2026-11-03,LA,special_district,Louisiana Board of Elementary and Secondary Education District 1,Special election for Louisiana Board of Elementary and Secondary Education District 1,Louisiana Board of Elementary and Secondary Education District 1,1,special_general,Y,"Louisiana Board of Elementary and Secondary Education District 1, LA","louisiana,board,of,elementary,and,secondary,education,district,1,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f6ea1fae-4588-4865-9e6a-8d1e3c51b93a,2026-11-03,LA,judicial_district,Louisiana Supreme Court District 1,Louisiana Supreme Court special general,Louisiana Supreme Court District 1,1,special_general,Y,"Louisiana Supreme Court District 1, LA","louisiana,supreme,court,district,1,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
6b2ab667-854e-4cb5-83f7-473a2b0d475c,2026-11-03,LA,statewide,Statewide,Louisiana statewide majority-vote system primary election,Louisiana statewide majority-vote system primary election,,primary,Y,LA Statewide,"statewide,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Unusual statewide primary timing,,True
0000cd0e-a2a2-41fb-a123-f8e512131295,2026-11-03,LA,statewide,Statewide,Louisiana statewide party general election,Louisiana,,general,Y,LA Statewide,"statewide,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
c695c914-d032-48bd-8b9e-ee5d766f20db,2026-11-03,MA,statewide,Statewide,Massachusetts statewide general election,Massachusetts,,general,Y,MA Statewide,"statewide,massachusetts,ma",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
7eaf1c04-618e-4664-9d15-e926a3e969c5,2026-11-03,MD,statewide,Statewide,Maryland statewide general election,Maryland,,general,Y,MD Statewide,"statewide,maryland,md",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
1949a4e6-dea2-49b5-858a-bf0e4501040f,2026-11-03,ME,statewide,Statewide,Maine statewide general election,Maine,,general,Y,ME Statewide,"statewide,maine,me",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
1bdecb50-0a0a-4dce-b4a3-2e157934ab79,2026-11-03,MI,statewide,Statewide,Michigan statewide general election,Michigan,,general,Y,MI Statewide,"statewide,michigan,mi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
766d3c75-456b-482b-9014-4a6e24434e97,2026-11-03,MN,statewide,Statewide,Minnesota statewide general election,Minnesota,,general,Y,MN Statewide,"statewide,minnesota,mn",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
