STATE,STATEFIPS,COUNTY,COUNTYFIPS,YM,YEAR,MONTH,HOUSEHOLDS,INDIVIDUALS,ISSUANCE,APPS_RECEIVED,APPS_APPROVED,APPS_DENIED,APPS_DENIED_NEEDBASED,APPS_DENIED_PROCEDURAL
California,6,santaclara,85,2022m2,2022,2,71163,114656,29273424,4480,2710,2511,632,1103
California,6,santaclara,85,2022m3,2022,3,71802,115588,29189563,5387,2736,2363,645,942
California,6,santaclara,85,2022m4,2022,4,72310,116400,29293984,4914,2621,2487,656,1027
California,6,santaclara,85,2022m5,2022,5,72457,116336,29472786,4784,2556,2135,540,958
California,6,santaclara,85,2022m6,2022,6,72931,117007,29611156,5314,2512,2143,520,944
California,6,santaclara,85,2022m7,2022,7,73769,118228,30078088,5311,2987,2339,619,911
California,6,santaclara,85,2022m8,2022,8,74871,119876,30277984,6469,3305,2867,851,1114
California,6,santaclara,85,2022m9,2022,9,75431,120460,30379647,5768,2915,2635,713,1112
California,6,santaclara,85,2022m10,2022,10,76415,121793,34719569,6021,3366,2894,851,1075
California,6,santaclara,85,2022m11,2022,11,77000,122447,34844025,5554,2720,2641,655,1259
California,6,santaclara,85,2022m12,2022,12,78094,124028,35290948,5290,3120,2848,868,1070
California,6,santaclara,85,2023m1,2023,1,78746,124905,34864997,6257,2595,2406,664,1043
California,6,santaclara,85,2023m2,2023,2,79102,125268,34864148,4743,2449,2442,641,1119
California,6,santaclara,85,2023m3,2023,3,76686,121265,35457779,6455,2168,2157,680,845
California,6,santaclara,85,2023m4,2023,4,76109,120085,21669364,5098,2346,2395,714,959
California,6,santaclara,85,2023m5,2023,5,76962,121522,22214626,5628,2707,3156,900,1346
California,6,santaclara,85,2023m6,2023,6,77535,122153,22255038,5544,2649,3206,964,1347
California,6,santaclara,85,2023m7,2023,7,77748,122508,22287092,5590,2338,2800,810,1245
California,6,santaclara,85,2023m8,2023,8,78024,123092,22467846,7207,2663,3448,1008,1439
California,6,santaclara,85,2023m9,2023,9,78435,123700,22457844,6017,2561,3274,936,1411
California,6,santaclara,85,2023m10,2023,10,79014,124340,24001246,6132,2563,3364,932,1521
California,6,santaclara,85,2023m11,2023,11,79174,124404,23999588,5571,2309,3092,824,1435
California,6,santaclara,85,2023m12,2023,12,79771,125180,24453465,4926,2353,3161,774,1441
California,6,santaclara,85,2024m1,2024,1,80538,126328,24652170,6920,2945,3903,1002,1775
California,6,santaclara,85,2024m2,2024,2,80782,126758,24262551,5608,2483,2917,781,1355
California,6,santacruz,87,2016m7,2016,7,14491,26340,3526652,812,410,333,74,206
California,6,santacruz,87,2016m8,2016,8,14361,25991,3477938,944,527,355,104,182
California,6,santacruz,87,2016m9,2016,9,14213,25732,3395318,963,536,333,81,192
California,6,santacruz,87,2016m10,2016,10,14144,25530,3384064,945,533,349,98,193
California,6,santacruz,87,2016m11,2016,11,14267,25866,3493107,1091,694,310,90,163
California,6,santacruz,87,2016m12,2016,12,14564,26638,3616837,1015,730,317,67,186
California,6,santacruz,87,2017m1,2017,1,14653,26869,3682001,1122,629,297,79,161
California,6,santacruz,87,2017m2,2017,2,14830,27079,3698105,880,581,325,81,189
California,6,santacruz,87,2017m3,2017,3,14939,27177,3738851,852,589,315,76,195
California,6,santacruz,87,2017m4,2017,4,14853,26905,3672741,776,497,227,51,131
California,6,santacruz,87,2017m5,2017,5,14830,26721,3650564,904,524,270,86,129
California,6,santacruz,87,2017m6,2017,6,14653,26228,3532250,717,419,299,69,178
California,6,santacruz,87,2017m7,2017,7,14242,25362,3405050,737,406,287,69,178
California,6,santacruz,87,2017m8,2017,8,14147,25125,3358335,737,507,326,100,152
California,6,santacruz,87,2017m9,2017,9,14015,24853,3304610,1029,512,318,65,177
California,6,santacruz,87,2017m10,2017,10,13972,24693,3247323,1259,592,453,106,271
California,6,santacruz,87,2017m11,2017,11,14099,24996,3314450,1139,681,486,100,329
California,6,santacruz,87,2017m12,2017,12,14352,25568,3438016,1003,685,371,58,242
California,6,santacruz,87,2018m1,2018,1,14583,26016,3566990,1160,669,317,74,179
California,6,santacruz,87,2018m2,2018,2,14762,26244,3530999,1119,588,328,78,199
California,6,santacruz,87,2018m3,2018,3,14858,26186,3572838,1136,666,557,102,370
California,6,santacruz,87,2018m4,2018,4,14826,26060,3528046,867,505,436,88,286
California,6,santacruz,87,2018m5,2018,5,14789,25816,3482681,892,532,270,86,142
California,6,santacruz,87,2018m6,2018,6,14553,25200,3368767,754,417,316,68,201
California,6,santacruz,87,2018m7,2018,7,14085,24243,3246055,773,390,315,102,162
California,6,santacruz,87,2018m8,2018,8,13914,23956,3183126,951,497,350,88,206
California,6,santacruz,87,2018m9,2018,9,13686,23519,3099484,1102,460,339,94,201
California,6,santacruz,87,2018m10,2018,10,13707,23341,3141883,1298,678,487,102,308
California,6,santacruz,87,2018m11,2018,11,13687,23231,3140828,1098,574,495,82,354
California,6,santacruz,87,2018m12,2018,12,13792,23608,3209825,898,599,405,65,276
California,6,santacruz,87,2019m1,2019,1,13817,23649,5924952,1178,582,316,61,183
California,6,santacruz,87,2019m2,2019,2,2325,2948,560753,983,589,382,72,242
California,6,santacruz,87,2019m3,2019,3,14025,23436,3260919,968,538,382,89,218
California,6,santacruz,87,2019m4,2019,4,14038,23400,3240766,958,536,357,66,224
California,6,santacruz,87,2019m5,2019,5,14007,23315,3213415,1163,531,337,84,184
California,6,santacruz,87,2019m6,2019,6,14259,23243,3139637,1414,967,293,56,184
California,6,santacruz,87,2019m7,2019,7,14427,23256,3081845,1172,791,421,73,267
California,6,santacruz,87,2019m8,2019,8,14305,23189,3048830,1065,698,332,78,185
California,6,santacruz,87,2019m9,2019,9,14258,22971,2989767,1199,625,307,82,161
California,6,santacruz,87,2019m10,2019,10,14554,23279,3316092,1374,874,379,93,230
California,6,santacruz,87,2019m11,2019,11,14759,23249,3135274,1152,734,376,71,246
California,6,santacruz,87,2019m12,2019,12,14911,24007,3213036,1093,744,357,66,238
California,6,santacruz,87,2020m1,2020,1,15112,24221,3236038,1281,753,329,77,200
California,6,santacruz,87,2020m2,2020,2,15163,24287,3228640,920,581,330,79,195
California,6,santacruz,87,2020m3,2020,3,15506,24868,3337295,1555,726,369,85,199
California,6,santacruz,87,2020m4,2020,4,17625,27611,5027292,2375,1782,550,181,257
California,6,santacruz,87,2020m5,2020,5,18401,28816,5316960,1227,792,599,175,320
California,6,santacruz,87,2020m6,2020,6,18581,29047,5336131,921,434,449,142,232
California,6,santacruz,87,2020m7,2020,7,17950,27544,5002165,917,394,442,118,248
California,6,santacruz,87,2020m8,2020,8,17535,27217,4877988,1159,616,336,84,176
California,6,santacruz,87,2020m9,2020,9,17262,27613,4880342,963,625,107, , 
California,6,santacruz,87,2020m10,2020,10,16447,26541,4823678,931,591,88, , 
California,6,santacruz,87,2020m11,2020,11,16016,25928,4791473,959,623,81, , 
California,6,santacruz,87,2020m12,2020,12,15994,25950,4803850,1234,818,92,47,15
California,6,santacruz,87,2021m1,2021,1,16204,26348,4862593,1089,760,73, , 
California,6,santacruz,87,2021m2,2021,2,16805,27283,6419079,898,763,83, , 
California,6,santacruz,87,2021m3,2021,3,16808,27302,5739939,995,781,81, , 
California,6,santacruz,87,2021m4,2021,4,16765,27291,5811226,762,569,72, , 
California,6,santacruz,87,2021m5,2021,5,17010,27551,6486277,697,545,242,65,155
California,6,santacruz,87,2021m6,2021,6,17035,27555,6399559,1118,647,246,72,146
California,6,santacruz,87,2021m7,2021,7,16859,27222,6364551,1051,646,411,93,279
California,6,santacruz,87,2021m8,2021,8,16905,27268,6309861,1139,667,408,105,266
California,6,santacruz,87,2021m9,2021,9,16978,27166,6328629,1701,842,462,130,300
California,6,santacruz,87,2021m10,2021,10,17262,27717,6934589,1745,1056,674,176,472
California,6,santacruz,87,2021m11,2021,11,17660,27886,7106590,1510,1057,743,159,550
California,6,santacruz,87,2021m12,2021,12,17858,26415,7221800,1093,812,565,86,445
California,6,santacruz,87,2022m1,2022,1,17957,28311,7214213,1410,780,441,113,290
California,6,santacruz,87,2022m2,2022,2,18149,28577,7393277,1265,824,502,133,328
California,6,santacruz,87,2022m3,2022,3,18465,29076,7502446,1260,874,541,140,375
California,6,santacruz,87,2022m4,2022,4,18600,29388,7553355,1111,751,510,124,351
California,6,santacruz,87,2022m5,2022,5,18666,29434,7583316,994,677,410,121,267
California,6,santacruz,87,2022m6,2022,6,18681,29400,7467466,1019,625,388,112,242
California,6,santacruz,87,2022m7,2022,7,18614,29233,7453019,1012,636,389,98,261
California,6,santacruz,87,2022m8,2022,8,18577,29038,7373245,1306,713,481,118,331
California,6,santacruz,87,2022m9,2022,9,18543,28769,7232047,1741,779,581,162,378
California,6,santacruz,87,2022m10,2022,10,18694,28974,8126218,2009,1001,804,185,583
California,6,santacruz,87,2022m11,2022,11,19124,29855,8600881,1551,1155,952,166,736
California,6,santacruz,87,2022m12,2022,12,19484,30612,8829145,1272,1033,658,159,466
California,6,santacruz,87,2023m1,2023,1,19932,31308,8782146,1513,867,472,113,326
California,6,santacruz,87,2023m2,2023,2,20040,31335,9179975,1357,813,540,107,388
California,6,santacruz,87,2023m3,2023,3,20315,31743,9179879,1172,796,680,144,495
California,6,santacruz,87,2023m4,2023,4,19368,30444,5686281,1098,695,491,103,358
California,6,santacruz,87,2023m5,2023,5,19471,30484,5708240,1023,633,499,101,348
California,6,santacruz,87,2023m6,2023,6,19326,30275,5634757,845,514,380,79,267
California,6,santacruz,87,2023m7,2023,7,18677,29025,5366913,1258,414,144,75,35
California,6,santacruz,87,2023m8,2023,8,18501,28914,5263314,1573,640,705,175,467
California,6,santacruz,87,2023m9,2023,9,18107,28280,5173083,2145,624,565,173,342
California,6,santacruz,87,2023m10,2023,10,17938,27849,5390424,2135,909,817,207,563
California,6,santacruz,87,2023m11,2023,11,17970,27847,5468193,1890,1014,891,247,583
California,6,santacruz,87,2023m12,2023,12,18451,28669,5936034,1517,1027,986,237,688
California,6,santacruz,87,2024m1,2024,1,18942,29429,6117715,2110,1085,1103,300,720
California,6,santacruz,87,2024m2,2024,2,19361,30088,6165611,1570,996,1126,280,780
California,6,shasta,89,2016m7,2016,7,12960,24222,3207020,1026,591,481,182,281
California,6,shasta,89,2016m8,2016,8,13087,24425,3237610,1305,731,494,171,292
California,6,shasta,89,2016m9,2016,9,12966,24221,3190517,1008,632,432,171,241
California,6,shasta,89,2016m10,2016,10,12908,24243,3193628,1038,577,460,190,251
California,6,shasta,89,2016m11,2016,11,12823,24143,3166150,970,624,396,145,233
California,6,shasta,89,2016m12,2016,12,12730,24056,3134320,935,590,396,134,250
California,6,shasta,89,2017m1,2017,1,12555,23707,3068671,1289,616,485,135,328
California,6,shasta,89,2017m2,2017,2,12450,23480,3063353,998,595,430,140,272
California,6,shasta,89,2017m3,2017,3,12572,23564,3115418,1072,675,487,164,305
California,6,shasta,89,2017m4,2017,4,12427,23176,3070518,929,529,378,118,236
California,6,shasta,89,2017m5,2017,5,12419,23195,3073388,1079,573,486,164,302
California,6,shasta,89,2017m6,2017,6,12457,23286,3082572,1093,616,438,133,286
California,6,shasta,89,2017m7,2017,7,12332,23135,3048706,1041,563,449,142,287
California,6,shasta,89,2017m8,2017,8,12375,23244,3061428,1340,671,558,172,357
California,6,shasta,89,2017m9,2017,9,12332,23186,3034888,1085,571,530,80,419
California,6,shasta,89,2017m10,2017,10,12297,23035,3013396,1058,607,511,84,396
California,6,shasta,89,2017m11,2017,11,12256,22878,2974530,1032,570,424,67,330
California,6,shasta,89,2017m12,2017,12,12331,23085,3002198,961,573,447,71,349
California,6,shasta,89,2018m1,2018,1,12367,23062,2999516,1317,665,497,71,405
California,6,shasta,89,2018m2,2018,2,12235,22870,2971234,910,543,434,54,350
California,6,shasta,89,2018m3,2018,3,12322,22929,2968889,1103,599,528,79,412
California,6,shasta,89,2018m4,2018,4,12254,22729,2973474,1017,559,482,82,366
California,6,shasta,89,2018m5,2018,5,12330,22776,2973079,1018,554,474,95,357
California,6,shasta,89,2018m6,2018,6,12271,22687,2943491,1133,535,542,95,416
California,6,shasta,89,2018m7,2018,7,12089,22357,2905531,1043,555,509,83,396
California,6,shasta,89,2018m8,2018,8,12107,22498,2889241,1333,1267,587,77,480
California,6,shasta,89,2018m9,2018,9,11836,21913,2828574,1032,506,543,83,439
California,6,shasta,89,2018m10,2018,10,11889,21990,2870932,1231,655,588,115,453
California,6,shasta,89,2018m11,2018,11,11837,21780,2841212,986,577,469,85,375
California,6,shasta,89,2018m12,2018,12,11719,21517,2802960,922,506,432,89,325
California,6,shasta,89,2019m1,2019,1,11817,21653,5122588,1170,626,502,90,395
California,6,shasta,89,2019m2,2019,2,8693,16684,1037097,833,411,391,67,309
California,6,shasta,89,2019m3,2019,3,11522,21261,2783292,1020,571,495,90,395
California,6,shasta,89,2019m4,2019,4,11461,21116,2683832,1148,577,530,94,423
California,6,shasta,89,2019m5,2019,5,11469,21163,2687904,1746,542,718,272,427
California,6,shasta,89,2019m6,2019,6,12668,22372,2749229,2190,1180,1078,406,644
California,6,shasta,89,2019m7,2019,7,13068,22993,2741148,1775,994,858,114,706
California,6,shasta,89,2019m8,2019,8,13455,23464,2750229,1590,841,734,90,625
California,6,shasta,89,2019m9,2019,9,13755,23944,2771262,1287,756,672,100,557
California,6,shasta,89,2019m10,2019,10,13876,24105,3142523,1338,681,700,98,583
California,6,shasta,89,2019m11,2019,11,13867,24025,2741795,1134,571,550,63,476
California,6,shasta,89,2019m12,2019,12,13968,24043,2715822,1213,637,604,83,500
California,6,shasta,89,2020m1,2020,1,13950,23881,2685509,1429,672,653,81,547
California,6,shasta,89,2020m2,2020,2,13949,23768,2676950,1061,561,601,80,501
California,6,shasta,89,2020m3,2020,3,13972,23667,2690953,1468,654,710,96,588
California,6,shasta,89,2020m4,2020,4,15056,25634,4515368,1723,914,954,206,701
California,6,shasta,89,2020m5,2020,5,15517,26404,4744629,1006,436,612,94,485
California,6,shasta,89,2020m6,2020,6,15527,26206,4686500,1045,363,618,101,482
California,6,shasta,89,2020m7,2020,7,15049,25235,4456158,1025,407,676,115,530
California,6,shasta,89,2020m8,2020,8,14793,24859,4406398,1208,457,637,87,535
California,6,shasta,89,2020m9,2020,9,14523,24496,4510792,1078,430,622,77,524
California,6,shasta,89,2020m10,2020,10,14038,23593,4471151,1173,520,679,68,582
California,6,shasta,89,2020m11,2020,11,13643,22972,4757462,1308,521,658,55,582
California,6,shasta,89,2020m12,2020,12,13546,22859,4359529,1603,681,949,101,824
California,6,shasta,89,2021m1,2021,1,13693,23103,4327472,1418,596,804,66,715
California,6,shasta,89,2021m2,2021,2,13792,23248,5658838,1295,573,711,60,616
California,6,shasta,89,2021m3,2021,3,14050,23709,5104273,1259,682,792,85,677
California,6,shasta,89,2021m4,2021,4,13898,23437,5128226,993,444,522,54,452
California,6,shasta,89,2021m5,2021,5,13805,23350,5548764,1031,466,543,59,473
California,6,shasta,89,2021m6,2021,6,13709,23247,5515139,1583,586,737,47,674
California,6,shasta,89,2021m7,2021,7,13760,23301,5559175,1506,613,778,74,680
California,6,shasta,89,2021m8,2021,8,13948,23504,5594108,1668,740,908,103,781
California,6,shasta,89,2021m9,2021,9,14007,23542,5643922,1496,538,714,80,604
California,6,shasta,89,2021m10,2021,10,14200,23893,6305247,1861,681,759,91,635
California,6,shasta,89,2021m11,2021,11,14435,24119,6302540,1621,788,912,98,774
California,6,shasta,89,2021m12,2021,12,14670,24541,6419584,1577,880,799,116,646
California,6,shasta,89,2022m1,2022,1,14709,24678,6499543,1665,768,697,147,529
California,6,shasta,89,2022m2,2022,2,14717,24684,6504937,1414,708,735,104,585
California,6,shasta,89,2022m3,2022,3,15003,25153,6541032,1681,899,814,131,639
California,6,shasta,89,2022m4,2022,4,15373,25712,6630219,1304,892,754,147,576
California,6,shasta,89,2022m5,2022,5,15545,25898,6678539,1568,770,671,128,518
California,6,shasta,89,2022m6,2022,6,15772,26214,6724554,1633,760,731,145,556
California,6,shasta,89,2022m7,2022,7,15972,26626,6854915,1601,726,718,152,539
California,6,shasta,89,2022m8,2022,8,16374,27286,7056024,1846,907,1494,808,644
California,6,shasta,89,2022m9,2022,9,16579,27550,7036682,1616,825,1412,786,586
California,6,shasta,89,2022m10,2022,10,16951,28147,8211357,1673,880,769,173,558
California,6,shasta,89,2022m11,2022,11,17141,28380,8271379,1390,736,756,140,581
California,6,shasta,89,2022m12,2022,12,17195,28439,8201727,1360,675,702,101,567
California,6,shasta,89,2023m1,2023,1,17141,28283,8271379,1585,657,693,112,538
California,6,shasta,89,2023m2,2023,2,17246,28402,8078033,1423,707,679,131,498
California,6,shasta,89,2023m3,2023,3,17703,29036,8529773,1611,1027,871,167,639
California,6,shasta,89,2023m4,2023,4,17722,29129,5481263,1177,702,651,95,523
California,6,shasta,89,2023m5,2023,5,17726,29004,4745981,1442,555,643,120,489
California,6,shasta,89,2023m6,2023,6,18002,29460,4859023,1370,808,728,153,526
California,6,shasta,89,2023m7,2023,7,18157,29699,4853093,1332,739,713,167,505
California,6,shasta,89,2023m8,2023,8,18376,29976,4939875,1593,898,715,163,489
California,6,shasta,89,2023m9,2023,9,18301,29461,4890355,1447,728,717,181,475
California,6,shasta,89,2023m10,2023,10,18533,30042,5276779,1496,824,735,151,536
California,6,shasta,89,2023m11,2023,11,18504,29919,5246813,1288,702,657,119,500
California,6,shasta,89,2023m12,2023,12,18679,30244,5307376,1255,725,563,118,402
California,6,shasta,89,2024m1,2024,1,18694,30205,5313653,1654,769,561,142,363
California,6,shasta,89,2024m2,2024,2,18668,30081,5223804,1356,759,663,125,489
California,6,sierra,91,2016m7,2016,7,156,263,34881, , ,0,0, 
California,6,sierra,91,2016m8,2016,8,161,273,36490,12,12,1, ,0
California,6,sierra,91,2016m9,2016,9,158,271,34088,14, , , ,0
California,6,sierra,91,2016m10,2016,10,164,279,35226,11,13,4, , 
California,6,sierra,91,2016m11,2016,11,158,270,33861,11, , , ,0
California,6,sierra,91,2016m12,2016,12,164,286,36734, , ,0,0, 
California,6,sierra,91,2017m1,2017,1,167,295,38652, , ,0,0, 
California,6,sierra,91,2017m2,2017,2,165,282,37227,11, ,0,0,0
California,6,sierra,91,2017m3,2017,3,165,284,37227, , ,0,0,0
California,6,sierra,91,2017m4,2017,4,164,275,36196, , ,0,0,0
California,6,sierra,91,2017m5,2017,5,162,266,36225, , ,0,0, 
California,6,sierra,91,2017m6,2017,6,167,275,38709,15, ,0, , 
California,6,sierra,91,2017m7,2017,7,155,259,36559,11, , , ,0
California,6,sierra,91,2017m8,2017,8,160,268,38172,18,12,6, , 
California,6,sierra,91,2017m9,2017,9,154,259,36379,13, ,0,0,0
California,6,sierra,91,2017m10,2017,10,159,273,38132, , ,0, ,0
California,6,sierra,91,2017m11,2017,11,158,271,37153, , ,0, ,0
California,6,sierra,91,2017m12,2017,12,156,262,36304, , , ,0, 
California,6,sierra,91,2018m1,2018,1,153,259,37354, , , , , 
California,6,sierra,91,2018m2,2018,2,146,236,31784, , , , ,0
California,6,sierra,91,2018m3,2018,3,147,241,32220,11,11,0,0,0
California,6,sierra,91,2018m4,2018,4,146,243,32192, , ,0,0, 
California,6,sierra,91,2018m5,2018,5,148,246,31699,12, , , , 
California,6,sierra,91,2018m6,2018,6,143,251,29634, , ,0,0, 
California,6,sierra,91,2018m7,2018,7,135,226,28186, , ,0,0,0
California,6,sierra,91,2018m8,2018,8,134,222,27199, , , , ,0
California,6,sierra,91,2018m9,2018,9,133,221,26816,15, , , , 
California,6,sierra,91,2018m10,2018,10,133,222,27593, , , , ,0
California,6,sierra,91,2018m11,2018,11,141,229,29329, , ,0, ,0
California,6,sierra,91,2018m12,2018,12,132,214,27372,0,0,0,0,0
California,6,sierra,91,2019m1,2019,1,131,218,52714,11, ,0,0, 
California,6,sierra,91,2019m2,2019,2,14,24,2506, , ,0, , 
California,6,sierra,91,2019m3,2019,3,125,207,26063, , ,0, , 
California,6,sierra,91,2019m4,2019,4,128,217,26946, , , ,0, 
California,6,sierra,91,2019m5,2019,5,124,214,26068,14, ,0, ,0
California,6,sierra,91,2019m6,2019,6,139,232,28277,15,11,4, ,0
California,6,sierra,91,2019m7,2019,7,145,232,26769,12,13,5, , 
California,6,sierra,91,2019m8,2019,8,145,235,27195, , , ,0, 
California,6,sierra,91,2019m9,2019,9,147,241,26454,13, , , ,0
California,6,sierra,91,2019m10,2019,10,153,248,32463, , ,0,0, 
California,6,sierra,91,2019m11,2019,11,158,256,28472,11,11,2,0, 
California,6,sierra,91,2019m12,2019,12,158,248,26875, , ,0,0,0
California,6,sierra,91,2020m1,2020,1,162,257,29024,17,14,3,0, 
California,6,sierra,91,2020m2,2020,2,161,239,27392,12, , ,0, 
California,6,sierra,91,2020m3,2020,3,169,259,31279,18,12,0,0,0
California,6,sierra,91,2020m4,2020,4,188,290,49400,16,17,3,0, 
California,6,sierra,91,2020m5,2020,5,193,296,54304,11, ,0, , 
California,6,sierra,91,2020m6,2020,6,190,293,53195, , , ,0, 
California,6,sierra,91,2020m7,2020,7,178,275,48671, , ,0,0, 
California,6,sierra,91,2020m8,2020,8,169,255,47155, , ,0,0,0
California,6,sierra,91,2020m9,2020,9,162,254,48124,11, ,0,0, 
California,6,sierra,91,2020m10,2020,10,160,246,44844, , ,0, , 
California,6,sierra,91,2020m11,2020,11,150,232,48307.15, , ,0, , 
California,6,sierra,91,2020m12,2020,12,161,244,46345,19, , , ,0
California,6,sierra,91,2021m1,2021,1,172,261,48532,17, ,0, , 
California,6,sierra,91,2021m2,2021,2,171,259,64607.41, , ,0,0,0
California,6,sierra,91,2021m3,2021,3,179,266,57315,11, , ,0, 
California,6,sierra,91,2021m4,2021,4,172,254,56263, ,0,0,0,0
California,6,sierra,91,2021m5,2021,5,169,248,61134, , ,0, ,0
California,6,sierra,91,2021m6,2021,6,166,240,59078,11, ,0, ,0
California,6,sierra,91,2021m7,2021,7,167,238,59345,12, ,0,0, 
California,6,sierra,91,2021m8,2021,8,164,229,58743,12, ,0,0, 
California,6,sierra,91,2021m9,2021,9,170,243,60400,17, ,0, , 
California,6,sierra,91,2021m10,2021,10,180,261,69590,18, ,0, , 
California,6,sierra,91,2021m11,2021,11,184,266,71021,15, ,0,0, 
California,6,sierra,91,2021m12,2021,12,190,280,74274,13, , , , 
California,6,sierra,91,2022m1,2022,1,195,293,77531,19, ,0,0, 
California,6,sierra,91,2022m2,2022,2,200,302,75617,12, ,0,0, 
California,6,sierra,91,2022m3,2022,3,204,319,81274,17, , , , 
California,6,sierra,91,2022m4,2022,4,204,317,81331, , ,0,0, 
California,6,sierra,91,2022m5,2022,5,210,326,83605, , ,0,0, 
California,6,sierra,91,2022m6,2022,6,209,325,82868, , , , ,0
California,6,sierra,91,2022m7,2022,7,203,317,81525,16, , ,0, 
California,6,sierra,91,2022m8,2022,8,208,325,85786, , ,0,0, 
California,6,sierra,91,2022m9,2022,9,213,329,82522,11, ,0, , 
California,6,sierra,91,2022m10,2022,10,218,337,98279,13, , , , 
California,6,sierra,91,2022m11,2022,11,221,338,97998,13, ,0, , 
California,6,sierra,91,2022m12,2022,12,221,331,98289,15, ,0, , 
California,6,sierra,91,2023m1,2023,1,232,347,96889,16, ,0, , 
California,6,sierra,91,2023m2,2023,2,234,351,101889,15, , , , 
California,6,sierra,91,2023m3,2023,3,235,355,102267,11, , , ,0
California,6,sierra,91,2023m4,2023,4,236,355,71164.5, , , , , 
California,6,sierra,91,2023m5,2023,5,238,352,59505, , , ,0, 
California,6,sierra,91,2023m6,2023,6,240,347,60332,11, ,0, , 
California,6,sierra,91,2023m7,2023,7,237,341,60312, , ,0, , 
California,6,sierra,91,2023m8,2023,8,227,322,56044, , ,0,0, 
California,6,sierra,91,2023m9,2023,9,227,323,55312, , , ,0, 
California,6,sierra,91,2023m10,2023,10,223,317,58181, , ,0, ,0
California,6,sierra,91,2023m11,2023,11,227,332,64079,21, , , , 
California,6,sierra,91,2023m12,2023,12,217,315,58231,12, , , , 
California,6,sierra,91,2024m1,2024,1,227,329,61557,22, , , , 
California,6,sierra,91,2024m2,2024,2,232,336,62853,12, , ,0, 
California,6,siskiyou,93,2016m7,2016,7,3163,6690,893386,230,115,101,38,57
California,6,siskiyou,93,2016m8,2016,8,3163,6647,894754,256,139,111,36,64
California,6,siskiyou,93,2016m9,2016,9,3122,6572,883358,280,126,146,53,82
California,6,siskiyou,93,2016m10,2016,10,3124,6535,875663,262,152,136,44,82
California,6,siskiyou,93,2016m11,2016,11,3085,6455,859394,251,135,107,37,61
California,6,siskiyou,93,2016m12,2016,12,3121,6569,878063,238,143,109,27,78
California,6,siskiyou,93,2017m1,2017,1,3111,6602,876288,254,128,114,38,65
California,6,siskiyou,93,2017m2,2017,2,3146,6661,894601,235,160,105,34,64
California,6,siskiyou,93,2017m3,2017,3,3154,6656,891570,232,125,109,30,71
California,6,siskiyou,93,2017m4,2017,4,3127,6550,866289,218,104,110,45,54
California,6,siskiyou,93,2017m5,2017,5,3105,6476,850777,230,137,109,36,66
California,6,siskiyou,93,2017m6,2017,6,3087,6395,837918,236,121,108,48,50
California,6,siskiyou,93,2017m7,2017,7,3062,6313,835401,239,107,124,51,61
California,6,siskiyou,93,2017m8,2017,8,3041,6229,819230,308,152,121,34,78
California,6,siskiyou,93,2017m9,2017,9,3042,6235,820150,246,126,116,35,66
California,6,siskiyou,93,2017m10,2017,10,3063,6236,819555,269,166,100,14,75
California,6,siskiyou,93,2017m11,2017,11,3041,6212,804068,291,129,138,29,95
California,6,siskiyou,93,2017m12,2017,12,3068,6341,817888,278,172,123,18,89
California,6,siskiyou,93,2018m1,2018,1,3115,6405,831847,341,189,116,19,84
California,6,siskiyou,93,2018m2,2018,2,3153,6492,840131,250,160,121,35,79
California,6,siskiyou,93,2018m3,2018,3,3180,6500,840741,224,142,113,17,82
California,6,siskiyou,93,2018m4,2018,4,3180,6489,847205,249,113,126,24,86
California,6,siskiyou,93,2018m5,2018,5,3189,6466,835297,271,150,100,23,68
California,6,siskiyou,93,2018m6,2018,6,3167,6376,825255,256,144,121,27,83
California,6,siskiyou,93,2018m7,2018,7,3095,6209,807122,261,113,118,33,72
California,6,siskiyou,93,2018m8,2018,8,3117,6283,816497,313,152,154,29,117
California,6,siskiyou,93,2018m9,2018,9,3113,6320,818963,245,128,119,32,75
California,6,siskiyou,93,2018m10,2018,10,3139,6321,830840,308,154,132,21,94
California,6,siskiyou,93,2018m11,2018,11,3132,6327,826950,263,150,126,27,85
California,6,siskiyou,93,2018m12,2018,12,3154,6397,829999,294,181,104,23,69
California,6,siskiyou,93,2019m1,2019,1,3213,6489,1541056,294,170,137,26,94
California,6,siskiyou,93,2019m2,2019,2,519,1131,130037,202,117,100,19,70
California,6,siskiyou,93,2019m3,2019,3,3191,6428,836835,258,134,101,28,65
California,6,siskiyou,93,2019m4,2019,4,3156,6369,818653,248,140,102,22,74
California,6,siskiyou,93,2019m5,2019,5,3137,6281,804592,506,154,154,67,72
California,6,siskiyou,93,2019m6,2019,6,3435,6577,812017,503,282,439,296,124
California,6,siskiyou,93,2019m7,2019,7,3498,6619,806415,357,200,192,27,149
California,6,siskiyou,93,2019m8,2019,8,3607,6788,816473,352,201,137,19,96
California,6,siskiyou,93,2019m9,2019,9,3644,6859,815595,305,167,152,23,113
California,6,siskiyou,93,2019m10,2019,10,3692,6879,808739,347,204,156,31,107
California,6,siskiyou,93,2019m11,2019,11,3718,6937,805915,287,179,106,14,76
California,6,siskiyou,93,2019m12,2019,12,3795,7039,831323,321,213,144,18,109
California,6,siskiyou,93,2020m1,2020,1,3800,7013,809706,338,166,149,23,114
California,6,siskiyou,93,2020m2,2020,2,3833,7108,823302,304,153,137,19,104
California,6,siskiyou,93,2020m3,2020,3,3876,7160,833176,330,171,120,16,90
