geoid,state,county,total_hh,poor_hh,snap_hh,coverage_ratio,unserved_poor_hh
42019,PA,"Butler County, PA",80824.0,7513.0,7285.0,0.97,228
37043,NC,"Clay County, NC",5081.0,797.0,570.0,0.715,227
40081,OK,"Lincoln County, OK",13141.0,2195.0,1968.0,0.897,227
40095,OK,"Marshall County, OK",5982.0,950.0,723.0,0.761,227
48219,TX,"Hockley County, TX",7915.0,1173.0,946.0,0.806,227
30017,MT,"Custer County, MT",5038.0,641.0,415.0,0.647,226
48177,TX,"Gonzales County, TX",7926.0,1521.0,1295.0,0.851,226
19157,IA,"Poweshiek County, IA",7804.0,960.0,735.0,0.766,225
31159,NE,"Seward County, NE",6788.0,589.0,364.0,0.618,225
51117,VA,"Mecklenburg County, VA",13569.0,2506.0,2281.0,0.91,225
20005,KS,"Atchison County, KS",5735.0,850.0,626.0,0.736,224
29055,MO,"Crawford County, MO",9580.0,1387.0,1163.0,0.839,224
30087,MT,"Rosebud County, MT",3070.0,638.0,414.0,0.649,224
04007,AZ,"Gila County, AZ",23645.0,3678.0,3455.0,0.939,223
48369,TX,"Parmer County, TX",3231.0,382.0,159.0,0.416,223
48455,TX,"Trinity County, TX",6078.0,1228.0,1005.0,0.818,223
05079,AR,"Lincoln County, AR",3592.0,680.0,458.0,0.674,222
18009,IN,"Blackford County, IN",5173.0,976.0,754.0,0.773,222
29135,MO,"Moniteau County, MO",5729.0,657.0,435.0,0.662,222
47029,TN,"Cocke County, TN",15509.0,3135.0,2913.0,0.929,222
31065,NE,"Furnas County, NE",2010.0,323.0,102.0,0.316,221
47109,TN,"McNairy County, TN",9939.0,1731.0,1510.0,0.872,221
47139,TN,"Polk County, TN",7424.0,1264.0,1043.0,0.825,221
39013,OH,"Belmont County, OH",27195.0,4358.0,4138.0,0.95,220
48043,TX,"Brewster County, TX",4951.0,558.0,338.0,0.606,220
48105,TX,"Crockett County, TX",1225.0,220.0,0.0,0.0,220
48429,TX,"Stephens County, TX",3623.0,594.0,374.0,0.63,220
16021,ID,"Boundary County, ID",5046.0,762.0,543.0,0.713,219
48145,TX,"Falls County, TX",6344.0,1054.0,835.0,0.792,219
19087,IA,"Henry County, IA",7644.0,907.0,689.0,0.76,218
22021,LA,"Caldwell Parish, LA",3716.0,1091.0,873.0,0.8,218
24013,MD,"Carroll County, MD",64285.0,3570.0,3352.0,0.939,218
35006,NM,"Cibola County, NM",8503.0,2227.0,2009.0,0.902,218
47171,TN,"Unicoi County, TN",7795.0,1277.0,1059.0,0.829,218
13251,GA,"Screven County, GA",4932.0,891.0,674.0,0.756,217
26089,MI,"Leelanau County, MI",9645.0,674.0,457.0,0.678,217
29149,MO,"Oregon County, MO",3380.0,889.0,672.0,0.756,217
39039,OH,"Defiance County, OH",15327.0,1648.0,1431.0,0.868,217
46101,SD,"Moody County, SD",2559.0,325.0,108.0,0.332,217
40127,OK,"Pushmataha County, OK",4431.0,1001.0,785.0,0.784,216
48093,TX,"Comanche County, TX",5355.0,776.0,560.0,0.722,216
55067,WI,"Langlade County, WI",8881.0,1407.0,1191.0,0.846,216
56009,WY,"Converse County, WY",5772.0,605.0,389.0,0.643,216
05001,AR,"Arkansas County, AR",6705.0,1211.0,996.0,0.822,215
21001,KY,"Adair County, KY",7136.0,1423.0,1208.0,0.849,215
46033,SD,"Custer County, SD",4451.0,419.0,204.0,0.487,215
01023,AL,"Choctaw County, AL",5255.0,1037.0,823.0,0.794,214
13133,GA,"Greene County, GA",8198.0,804.0,590.0,0.734,214
22127,LA,"Winn Parish, LA",4790.0,1093.0,879.0,0.804,214
31045,NE,"Dawes County, NE",3453.0,558.0,344.0,0.616,214
48501,TX,"Yoakum County, TX",2612.0,299.0,85.0,0.284,214
29177,MO,"Ray County, MO",9116.0,1167.0,954.0,0.817,213
37117,NC,"Martin County, NC",9502.0,2125.0,1912.0,0.9,213
40073,OK,"Kingfisher County, OK",5684.0,679.0,466.0,0.686,213
19127,IA,"Marshall County, IA",15496.0,1637.0,1425.0,0.87,212
19141,IA,"O'Brien County, IA",5809.0,662.0,450.0,0.68,212
13189,GA,"McDuffie County, GA",8149.0,1600.0,1389.0,0.868,211
16047,ID,"Gooding County, ID",5702.0,686.0,475.0,0.692,211
37067,NC,"Forsyth County, NC",159925.0,22516.0,22305.0,0.991,211
47151,TN,"Scott County, TN",8755.0,2184.0,1973.0,0.903,211
48373,TX,"Polk County, TX",19517.0,3381.0,3170.0,0.938,211
32019,NV,"Lyon County, NV",23745.0,2813.0,2603.0,0.925,210
51095,VA,"James City County, VA",31990.0,2282.0,2072.0,0.908,210
05099,AR,"Nevada County, AR",3251.0,536.0,327.0,0.61,209
12069,FL,"Lake County, FL",164497.0,16026.0,15818.0,0.987,208
48467,TX,"Van Zandt County, TX",22682.0,2711.0,2503.0,0.923,208
51131,VA,"Northampton County, VA",5437.0,1019.0,811.0,0.796,208
13137,GA,"Habersham County, GA",16753.0,2457.0,2250.0,0.916,207
19081,IA,"Hancock County, IA",4673.0,513.0,306.0,0.596,207
04021,AZ,"Pinal County, AZ",161917.0,17718.0,17512.0,0.988,206
48243,TX,"Jeff Davis County, TX",966.0,259.0,53.0,0.205,206
48331,TX,"Milam County, TX",10152.0,1341.0,1135.0,0.846,206
23015,ME,"Lincoln County, ME",16592.0,1508.0,1303.0,0.864,205
16009,ID,"Benewah County, ID",4072.0,636.0,432.0,0.679,204
27063,MN,"Jackson County, MN",4387.0,431.0,227.0,0.527,204
27147,MN,"Steele County, MN",15138.0,1363.0,1159.0,0.85,204
72061,PR,"Guaynabo Municipio, PR",36309.0,9554.0,9350.0,0.979,204
31145,NE,"Red Willow County, NE",4504.0,618.0,415.0,0.672,203
49007,UT,"Carbon County, UT",8123.0,1338.0,1135.0,0.848,203
21041,KY,"Carroll County, KY",4178.0,906.0,704.0,0.777,202
21163,KY,"Meade County, KY",11007.0,1463.0,1261.0,0.862,202
38057,ND,"Mercer County, ND",3594.0,300.0,98.0,0.327,202
13027,GA,"Brooks County, GA",6052.0,1452.0,1251.0,0.862,201
22013,LA,"Bienville Parish, LA",5556.0,1475.0,1274.0,0.864,201
31131,NE,"Otoe County, NE",6383.0,583.0,382.0,0.655,201
51093,VA,"Isle of Wight County, VA",15756.0,1394.0,1193.0,0.856,201
16003,ID,"Adams County, ID",1776.0,282.0,82.0,0.291,200
21015,KY,"Boone County, KY",50963.0,3529.0,3329.0,0.943,200
40097,OK,"Mayes County, OK",15315.0,2360.0,2160.0,0.915,200
47079,TN,"Henry County, TN",13452.0,1962.0,1762.0,0.898,200
51640,VA,"Galax city, VA",2763.0,810.0,610.0,0.753,200
54085,WV,"Ritchie County, WV",3389.0,740.0,540.0,0.73,200
29023,MO,"Butler County, MO",16594.0,3565.0,3366.0,0.944,199
30007,MT,"Broadwater County, MT",2822.0,299.0,100.0,0.334,199
35003,NM,"Catron County, NM",1789.0,365.0,166.0,0.455,199
55117,WI,"Sheboygan County, WI",49725.0,4553.0,4354.0,0.956,199
56045,WY,"Weston County, WY",2848.0,276.0,77.0,0.279,199
05041,AR,"Desha County, AR",4610.0,1271.0,1073.0,0.844,198
18119,IN,"Owen County, IN",8618.0,1036.0,838.0,0.809,198
29083,MO,"Henry County, MO",9217.0,1198.0,1000.0,0.835,198
30035,MT,"Glacier County, MT",4291.0,1221.0,1023.0,0.838,198
32007,NV,"Elko County, NV",19627.0,1979.0,1781.0,0.9,198
46065,SD,"Hughes County, SD",7253.0,644.0,446.0,0.693,198
55065,WI,"Lafayette County, WI",6763.0,786.0,588.0,0.748,198
06089,CA,"Shasta County, CA",71232.0,9766.0,9569.0,0.98,197
13235,GA,"Pulaski County, GA",3575.0,730.0,533.0,0.73,197
28019,MS,"Choctaw County, MS",3464.0,669.0,472.0,0.706,197
29223,MO,"Wayne County, MO",4623.0,1041.0,844.0,0.811,197
20029,KS,"Cloud County, KS",3819.0,386.0,190.0,0.492,196
31067,NE,"Gage County, NE",9327.0,1212.0,1016.0,0.838,196
36031,NY,"Essex County, NY",16342.0,1907.0,1711.0,0.897,196
47047,TN,"Fayette County, TN",17210.0,1859.0,1663.0,0.895,196
48013,TX,"Atascosa County, TX",16786.0,2921.0,2725.0,0.933,196
16039,ID,"Elmore County, ID",11067.0,1053.0,858.0,0.815,195
19075,IA,"Grundy County, IA",5117.0,421.0,226.0,0.537,195
20127,KS,"Morris County, KS",2550.0,295.0,100.0,0.339,195
20147,KS,"Phillips County, KS",2273.0,336.0,141.0,0.42,195
48313,TX,"Madison County, TX",4225.0,642.0,447.0,0.696,195
51089,VA,"Henry County, VA",21043.0,3808.0,3613.0,0.949,195
20191,KS,"Sumner County, KS",8970.0,1081.0,887.0,0.821,194
29186,MO,"Ste. Genevieve County, MO",7137.0,661.0,467.0,0.707,194
39027,OH,"Clinton County, OH",16761.0,2082.0,1888.0,0.907,194
20139,KS,"Osage County, KS",6432.0,657.0,464.0,0.706,193
30073,MT,"Pondera County, MT",2268.0,397.0,204.0,0.514,193
40117,OK,"Pawnee County, OK",6108.0,1138.0,947.0,0.832,191
45049,SC,"Hampton County, SC",7225.0,1592.0,1401.0,0.88,191
08125,CO,"Yuma County, CO",4078.0,731.0,541.0,0.74,190
16079,ID,"Shoshone County, ID",5763.0,785.0,595.0,0.758,190
27007,MN,"Beltrami County, MN",18172.0,2637.0,2447.0,0.928,190
27045,MN,"Fillmore County, MN",8723.0,772.0,582.0,0.754,190
72121,PR,"Sabana Grande Municipio, PR",8101.0,3776.0,3586.0,0.95,190
29075,MO,"Gentry County, MO",2426.0,403.0,214.0,0.531,189
31025,NE,"Cass County, NE",10832.0,651.0,462.0,0.71,189
31107,NE,"Knox County, NE",3422.0,443.0,254.0,0.573,189
49037,UT,"San Juan County, UT",4555.0,878.0,690.0,0.786,188
51630,VA,"Fredericksburg city, VA",11720.0,1437.0,1249.0,0.869,188
20131,KS,"Nemaha County, KS",4031.0,321.0,134.0,0.417,187
55023,WI,"Crawford County, WI",6706.0,915.0,728.0,0.796,187
20145,KS,"Pawnee County, KS",2391.0,246.0,60.0,0.244,186
21055,KY,"Crittenden County, KY",3543.0,563.0,377.0,0.67,186
48117,TX,"Deaf Smith County, TX",6051.0,996.0,810.0,0.813,186
48307,TX,"McCulloch County, TX",3297.0,591.0,405.0,0.685,186
13267,GA,"Tattnall County, GA",7630.0,1879.0,1694.0,0.902,185
18159,IN,"Tipton County, IN",6266.0,606.0,421.0,0.695,185
19197,IA,"Wright County, IA",5353.0,696.0,511.0,0.734,185
13115,GA,"Floyd County, GA",36856.0,5666.0,5482.0,0.968,184
27149,MN,"Stevens County, MN",3889.0,566.0,382.0,0.675,184
48075,TX,"Childress County, TX",1838.0,346.0,162.0,0.468,184
51161,VA,"Roanoke County, VA",39725.0,3114.0,2930.0,0.941,184
54083,WV,"Randolph County, WV",10678.0,1957.0,1773.0,0.906,184
20115,KS,"Marion County, KS",4750.0,473.0,290.0,0.613,183
21087,KY,"Green County, KY",4421.0,1054.0,871.0,0.826,183
40009,OK,"Beckham County, OK",8188.0,1702.0,1519.0,0.892,183
01057,AL,"Fayette County, AL",6255.0,1306.0,1124.0,0.861,182
19145,IA,"Page County, IA",6255.0,980.0,798.0,0.814,182
27059,MN,"Isanti County, MN",16293.0,1280.0,1098.0,0.858,182
29115,MO,"Linn County, MO",4801.0,604.0,422.0,0.699,182
39011,OH,"Auglaize County, OH",18940.0,1471.0,1289.0,0.876,182
19117,IA,"Lucas County, IA",3708.0,548.0,367.0,0.67,181
21019,KY,"Boyd County, KY",19309.0,3522.0,3341.0,0.949,181
29139,MO,"Montgomery County, MO",4640.0,697.0,516.0,0.74,181
31089,NE,"Holt County, NE",4050.0,516.0,335.0,0.649,181
18175,IN,"Washington County, IN",11229.0,1415.0,1235.0,0.873,180
27121,MN,"Pope County, MN",4958.0,534.0,354.0,0.663,180
08039,CO,"Elbert County, CO",10004.0,572.0,393.0,0.687,179
13085,GA,"Dawson County, GA",11573.0,1003.0,824.0,0.822,179
18029,IN,"Dearborn County, IN",20282.0,1750.0,1571.0,0.898,179
19023,IA,"Butler County, IA",5863.0,590.0,411.0,0.697,179
21155,KY,"Marion County, KY",7724.0,1362.0,1183.0,0.869,179
48195,TX,"Hansford County, TX",1858.0,231.0,52.0,0.225,179
05077,AR,"Lee County, AR",2690.0,926.0,748.0,0.808,178
19119,IA,"Lyon County, IA",4479.0,322.0,144.0,0.447,178
26029,MI,"Charlevoix County, MI",12267.0,1161.0,983.0,0.847,178
29089,MO,"Howard County, MO",3585.0,458.0,281.0,0.614,177
49027,UT,"Millard County, UT",4357.0,385.0,208.0,0.54,177
01015,AL,"Calhoun County, AL",45015.0,8233.0,8057.0,0.979,176
05137,AR,"Stone County, AR",5262.0,1115.0,939.0,0.842,176
16011,ID,"Bingham County, ID",16132.0,1841.0,1665.0,0.904,176
19047,IA,"Crawford County, IA",6331.0,842.0,666.0,0.791,176
20003,KS,"Anderson County, KS",3208.0,343.0,167.0,0.487,176
21095,KY,"Harlan County, KY",10731.0,3015.0,2839.0,0.942,176
12029,FL,"Dixie County, FL",6236.0,1250.0,1075.0,0.86,175
13317,GA,"Wilkes County, GA",4133.0,901.0,726.0,0.806,175
05067,AR,"Jackson County, AR",6076.0,1348.0,1174.0,0.871,174
13181,GA,"Lincoln County, GA",2997.0,523.0,349.0,0.667,174
16019,ID,"Bonneville County, ID",44184.0,4181.0,4007.0,0.958,174
16035,ID,"Clearwater County, ID",3636.0,479.0,305.0,0.637,174
31147,NE,"Richardson County, NE",3554.0,442.0,268.0,0.606,174
18049,IN,"Fulton County, IN",8051.0,1169.0,996.0,0.852,173
21139,KY,"Livingston County, KY",3603.0,622.0,449.0,0.722,173
30089,MT,"Sanders County, MT",5451.0,783.0,610.0,0.779,173
54039,WV,"Kanawha County, WV",76459.0,12254.0,12081.0,0.986,173
05095,AR,"Monroe County, AR",2790.0,622.0,450.0,0.723,172
31121,NE,"Merrick County, NE",3205.0,356.0,184.0,0.517,172
31157,NE,"Scotts Bluff County, NE",15078.0,1971.0,1799.0,0.913,172
51177,VA,"Spotsylvania County, VA",52481.0,3661.0,3489.0,0.953,172
01001,AL,"Autauga County, AL",22917.0,2287.0,2116.0,0.925,171
18115,IN,"Ohio County, IN",2619.0,261.0,90.0,0.345,171
21173,KY,"Montgomery County, KY",11005.0,1987.0,1816.0,0.914,171
31003,NE,"Antelope County, NE",2636.0,295.0,124.0,0.42,171
51127,VA,"New Kent County, VA",9263.0,585.0,414.0,0.708,171
01093,AL,"Marion County, AL",10614.0,2010.0,1841.0,0.916,169
13055,GA,"Chattooga County, GA",9154.0,1893.0,1724.0,0.911,169
27091,MN,"Martin County, MN",8839.0,1260.0,1091.0,0.866,169
28009,MS,"Benton County, MS",3074.0,699.0,530.0,0.758,169
47107,TN,"McMinn County, TN",21218.0,3042.0,2873.0,0.944,169
55039,WI,"Fond du Lac County, WI",43243.0,4264.0,4095.0,0.96,169
56035,WY,"Sublette County, WY",3693.0,263.0,94.0,0.357,169
18107,IN,"Montgomery County, IN",15602.0,1610.0,1442.0,0.896,168
30107,MT,"Wheatland County, MT",883.0,222.0,54.0,0.243,168
13173,GA,"Lanier County, GA",3483.0,836.0,669.0,0.8,167
27023,MN,"Chippewa County, MN",5126.0,671.0,504.0,0.751,167
31167,NE,"Stanton County, NE",2313.0,279.0,112.0,0.401,167
48415,TX,"Scurry County, TX",5876.0,638.0,471.0,0.738,167
27047,MN,"Freeborn County, MN",12846.0,1386.0,1220.0,0.88,166
53029,WA,"Island County, WA",35972.0,2937.0,2771.0,0.943,166
01035,AL,"Conecuh County, AL",4417.0,1047.0,882.0,0.842,165
20067,KS,"Grant County, KS",2379.0,199.0,34.0,0.171,165
20181,KS,"Sherman County, KS",2449.0,250.0,85.0,0.34,165
29217,MO,"Vernon County, MO",7754.0,1324.0,1159.0,0.875,165
54097,WV,"Upshur County, WV",9557.0,1980.0,1815.0,0.917,165
21101,KY,"Henderson County, KY",18522.0,3015.0,2851.0,0.946,164
46047,SD,"Fall River County, SD",3632.0,545.0,382.0,0.701,163
08065,CO,"Lake County, CO",3020.0,393.0,231.0,0.588,162
19149,IA,"Plymouth County, IA",10313.0,845.0,683.0,0.808,162
39159,OH,"Union County, OH",24232.0,1339.0,1177.0,0.879,162
20123,KS,"Mitchell County, KS",2680.0,298.0,137.0,0.46,161
21079,KY,"Garrard County, KY",6695.0,991.0,830.0,0.838,161
31039,NE,"Cuming County, NE",3807.0,258.0,97.0,0.376,161
56011,WY,"Crook County, WY",2907.0,179.0,18.0,0.101,161
31137,NE,"Phelps County, NE",3916.0,548.0,389.0,0.71,159
54069,WV,"Ohio County, WV",18342.0,3552.0,3393.0,0.955,159
19029,IA,"Cass County, IA",5844.0,857.0,699.0,0.816,158
19093,IA,"Ida County, IA",3050.0,390.0,232.0,0.595,158
27081,MN,"Lincoln County, MN",2445.0,329.0,171.0,0.52,158
37023,NC,"Burke County, NC",36306.0,5360.0,5202.0,0.971,158
40107,OK,"Okfuskee County, OK",4009.0,919.0,761.0,0.828,158
48077,TX,"Clay County, TX",4289.0,431.0,273.0,0.633,158
19129,IA,"Mills County, IA",5394.0,507.0,350.0,0.69,157
30065,MT,"Musselshell County, MT",2148.0,377.0,220.0,0.584,157
31111,NE,"Lincoln County, NE",14890.0,1887.0,1730.0,0.917,157
45033,SC,"Dillon County, SC",10829.0,2753.0,2596.0,0.943,157
20077,KS,"Harper County, KS",2206.0,373.0,217.0,0.582,156
21061,KY,"Edmonson County, KY",5099.0,826.0,670.0,0.811,156
21217,KY,"Taylor County, KY",10260.0,1706.0,1550.0,0.909,156
26007,MI,"Alpena County, MI",13019.0,2334.0,2178.0,0.933,156
29205,MO,"Shelby County, MO",2391.0,356.0,200.0,0.562,156
38071,ND,"Ramsey County, ND",5410.0,746.0,590.0,0.791,156
46049,SD,"Faulk County, SD",862.0,168.0,12.0,0.071,156
48083,TX,"Coleman County, TX",3343.0,595.0,439.0,0.738,156
13155,GA,"Irwin County, GA",3589.0,686.0,531.0,0.774,155
21191,KY,"Pendleton County, KY",5442.0,994.0,839.0,0.844,155
27129,MN,"Renville County, MN",6056.0,675.0,520.0,0.77,155
46093,SD,"Meade County, SD",11968.0,863.0,708.0,0.82,155
08033,CO,"Dolores County, CO",1254.0,247.0,93.0,0.377,154
17051,IL,"Fayette County, IL",7814.0,1063.0,909.0,0.855,154
19079,IA,"Hamilton County, IA",6434.0,671.0,517.0,0.77,154
20043,KS,"Doniphan County, KS",2724.0,358.0,204.0,0.57,154
20193,KS,"Thomas County, KS",3139.0,273.0,119.0,0.436,154
21187,KY,"Owen County, KY",4252.0,650.0,496.0,0.763,154
22035,LA,"East Carroll Parish, LA",2617.0,929.0,775.0,0.834,154
19165,IA,"Shelby County, IA",4882.0,509.0,356.0,0.699,153
31133,NE,"Pawnee County, NE",1090.0,217.0,64.0,0.295,153
37055,NC,"Dare County, NC",16836.0,1004.0,851.0,0.848,153
51021,VA,"Bland County, VA",2376.0,272.0,119.0,0.438,153
20047,KS,"Edwards County, KS",1162.0,204.0,52.0,0.255,152
20189,KS,"Stevens County, KS",1888.0,163.0,11.0,0.067,152
45009,SC,"Bamberg County, SC",4644.0,1269.0,1117.0,0.88,152
20065,KS,"Graham County, KS",1191.0,225.0,74.0,0.329,151
30083,MT,"Richland County, MT",4422.0,344.0,193.0,0.561,151
40005,OK,"Atoka County, OK",4975.0,893.0,742.0,0.831,151
46037,SD,"Day County, SD",2371.0,319.0,168.0,0.527,151
13193,GA,"Macon County, GA",4142.0,1271.0,1121.0,0.882,150
28077,MS,"Lawrence County, MS",4407.0,980.0,830.0,0.847,150
29067,MO,"Douglas County, MO",4654.0,821.0,671.0,0.817,150
38021,ND,"Dickey County, ND",1962.0,258.0,108.0,0.419,150
51101,VA,"King William County, VA",7352.0,648.0,498.0,0.769,150
18143,IN,"Scott County, IN",9848.0,1549.0,1400.0,0.904,149
29045,MO,"Clark County, MO",2423.0,337.0,188.0,0.558,149
48319,TX,"Mason County, TX",1711.0,229.0,80.0,0.349,149
48461,TX,"Upton County, TX",1360.0,253.0,104.0,0.411,149
51610,VA,"Falls Church city, VA",6273.0,246.0,97.0,0.394,149
13165,GA,"Jenkins County, GA",3216.0,834.0,686.0,0.823,148
28015,MS,"Carroll County, MS",4258.0,867.0,719.0,0.829,148
05101,AR,"Newton County, AR",3179.0,499.0,353.0,0.707,146
21011,KY,"Bath County, KY",4698.0,1065.0,919.0,0.863,146
22025,LA,"Catahoula Parish, LA",3201.0,763.0,617.0,0.809,146
54029,WV,"Hancock County, WV",12824.0,2087.0,1941.0,0.93,146
55013,WI,"Burnett County, WI",7188.0,1046.0,900.0,0.86,146
29005,MO,"Atchison County, MO",2287.0,277.0,132.0,0.477,145
40007,OK,"Beaver County, OK",1673.0,216.0,71.0,0.329,145
46023,SD,"Charles Mix County, SD",3032.0,575.0,430.0,0.748,145
48089,TX,"Colorado County, TX",7937.0,902.0,757.0,0.839,145
22085,LA,"Sabine Parish, LA",8785.0,2080.0,1936.0,0.931,144
46041,SD,"Dewey County, SD",1692.0,503.0,359.0,0.714,144
05135,AR,"Sharp County, AR",6856.0,1332.0,1189.0,0.893,143
13253,GA,"Seminole County, GA",3767.0,945.0,802.0,0.849,143
19143,IA,"Osceola County, IA",2634.0,371.0,228.0,0.615,143
37109,NC,"Lincoln County, NC",36811.0,4347.0,4204.0,0.967,143
51530,VA,"Buena Vista city, VA",2554.0,491.0,348.0,0.709,143
13105,GA,"Elbert County, GA",8376.0,1434.0,1292.0,0.901,142
21049,KY,"Clark County, KY",15055.0,2172.0,2030.0,0.935,142
28153,MS,"Wayne County, MS",7681.0,1747.0,1605.0,0.919,142
30025,MT,"Fallon County, MT",1178.0,169.0,27.0,0.16,142
40059,OK,"Harper County, OK",1333.0,201.0,59.0,0.294,142
17087,IL,"Johnson County, IL",4101.0,671.0,530.0,0.79,141
30099,MT,"Teton County, MT",2469.0,260.0,119.0,0.458,141
31033,NE,"Cheyenne County, NE",4464.0,689.0,548.0,0.795,141
13005,GA,"Bacon County, GA",4204.0,1018.0,878.0,0.862,140
46077,SD,"Kingsbury County, SD",2112.0,223.0,83.0,0.372,140
51065,VA,"Fluvanna County, VA",10329.0,825.0,685.0,0.83,140
48153,TX,"Floyd County, TX",1952.0,391.0,252.0,0.645,139
56043,WY,"Washakie County, WY",3394.0,397.0,258.0,0.65,139
19131,IA,"Mitchell County, IA",4597.0,490.0,352.0,0.718,138
39001,OH,"Adams County, OH",10421.0,2291.0,2153.0,0.94,138
47143,TN,"Rhea County, TN",13475.0,2435.0,2297.0,0.943,138
13229,GA,"Pierce County, GA",7605.0,1020.0,883.0,0.866,137
13309,GA,"Wheeler County, GA",1615.0,517.0,380.0,0.735,137
27021,MN,"Cass County, MN",12874.0,1628.0,1491.0,0.916,137
29117,MO,"Livingston County, MO",5608.0,694.0,557.0,0.803,137
31101,NE,"Keith County, NE",4051.0,497.0,360.0,0.724,137
36041,NY,"Hamilton County, NY",2423.0,256.0,119.0,0.465,137
27005,MN,"Becker County, MN",14410.0,1804.0,1668.0,0.925,136
29211,MO,"Sullivan County, MO",2040.0,340.0,204.0,0.6,136
46079,SD,"Lake County, SD",4716.0,382.0,246.0,0.644,136
48009,TX,"Archer County, TX",3468.0,363.0,227.0,0.625,136
20007,KS,"Barber County, KS",1828.0,187.0,52.0,0.278,135
46019,SD,"Butte County, SD",4306.0,459.0,324.0,0.706,135
48365,TX,"Panola County, TX",8898.0,1104.0,969.0,0.878,135
29025,MO,"Caldwell County, MO",3769.0,450.0,316.0,0.702,134
35017,NM,"Grant County, NM",11295.0,2296.0,2162.0,0.942,134
40087,OK,"McClain County, OK",16421.0,1415.0,1281.0,0.905,134
48051,TX,"Burleson County, TX",7900.0,1075.0,941.0,0.875,134
51187,VA,"Warren County, VA",15339.0,1743.0,1609.0,0.923,134
18041,IN,"Fayette County, IN",9422.0,1459.0,1326.0,0.909,133
19053,IA,"Decatur County, IA",3055.0,430.0,297.0,0.691,133
19089,IA,"Howard County, IA",3773.0,378.0,245.0,0.648,133
27043,MN,"Faribault County, MN",6079.0,745.0,612.0,0.821,133
47095,TN,"Lake County, TN",2067.0,790.0,657.0,0.832,133
47135,TN,"Perry County, TN",3610.0,613.0,480.0,0.783,133
48283,TX,"La Salle County, TX",1647.0,362.0,229.0,0.633,133
13007,GA,"Baker County, GA",1108.0,299.0,168.0,0.562,131
20013,KS,"Brown County, KS",3794.0,570.0,439.0,0.77,131
26119,MI,"Montmorency County, MI",4921.0,960.0,829.0,0.864,131
29185,MO,"St. Clair County, MO",4071.0,682.0,551.0,0.808,131
39047,OH,"Fayette County, OH",11582.0,1784.0,1653.0,0.927,131
51735,VA,"Poquoson city, VA",4728.0,222.0,91.0,0.41,131
01045,AL,"Dale County, AL",19727.0,3767.0,3637.0,0.965,130
19063,IA,"Emmet County, IA",4063.0,474.0,344.0,0.726,130
20205,KS,"Wilson County, KS",3517.0,482.0,352.0,0.73,130
27039,MN,"Dodge County, MN",8083.0,620.0,490.0,0.79,130
30095,MT,"Stillwater County, MT",3810.0,344.0,214.0,0.622,130
31021,NE,"Burt County, NE",2929.0,432.0,302.0,0.699,130
45027,SC,"Clarendon County, SC",12356.0,2241.0,2111.0,0.942,130
