case_id,navigator_id,enrollment_month,civica_assisted,household_size,earned_income_share,primary_language,county,intake_channel,expedited,payment_error,time_to_decision_days,intake_to_handoff_complete,recert_success
768,32,12,0.0,4,0.5641522743294975,english,los_angeles,in_person,1,2.267471240380189,26.564750502657752,1,0
769,23,11,1.0,7,0.0844706899892617,english,los_angeles,partner_cbo,0,20.652164286589624,26.469743018456228,0,0
770,26,8,1.0,5,0.731259967924137,spanish,los_angeles,online,0,10.35474784590766,38.80615639294196,1,1
771,29,1,1.0,2,0.7118913536596359,english,sacramento,online,0,10.379216043335253,23.331022858262443,1,1
772,0,6,0.0,2,0.40119593204287596,english,fresno,online,1,3.7731725320457556,19.173977846470137,1,1
773,2,1,1.0,5,0.27930857109114454,spanish,san_diego,phone,0,10.662448323562161,28.837646558100612,0,1
774,16,2,1.0,7,0.3667911779048741,spanish,los_angeles,online,0,5.766882558190971,32.928563622810955,0,1
775,13,2,1.0,2,0.18897300761868496,english,sacramento,in_person,0,9.176549753985055,16.74756544211578,1,1
776,29,10,0.0,7,0.5921088739940972,english,other,phone,0,10.534184447766108,28.239421196135584,1,1
777,0,5,0.0,6,0.7381563943593552,spanish,los_angeles,in_person,0,22.694063670856757,46.46443203952575,1,0
778,11,6,0.0,5,0.7372410796179271,vietnamese,los_angeles,phone,0,12.932240544522788,43.860555709708905,1,0
779,25,7,0.0,6,0.6058473661895686,english,los_angeles,phone,0,9.937987805269879,22.39311323618109,0,0
780,9,1,1.0,6,0.8267073691259208,english,other,online,0,12.480979436994712,34.947694236268994,0,1
781,15,2,0.0,7,0.3846961949672115,english,los_angeles,online,0,15.037095156456862,31.222785192891788,0,1
782,11,8,1.0,5,0.8612133669778765,english,other,in_person,0,13.359613108809306,31.176278214905217,0,1
783,26,6,1.0,3,0.21394310204383152,spanish,fresno,online,0,6.245449272012289,22.08219189319718,1,1
784,30,5,0.0,6,0.20468574480783766,spanish,other,online,0,21.565703820896267,44.4070923623099,0,0
785,25,9,0.0,1,0.22168265951533503,english,san_diego,partner_cbo,1,15.417190995972355,25.35854139843841,1,0
786,20,1,1.0,1,0.8884355966952403,chinese,los_angeles,in_person,0,12.963506299298608,16.368036393489525,1,1
787,19,7,0.0,4,0.5047046931816168,english,los_angeles,online,0,15.707948477791483,28.84557470359608,1,0
788,15,4,1.0,4,0.7221438042282624,spanish,los_angeles,online,1,8.444345392241907,19.14254666253053,1,1
789,11,7,1.0,7,0.4955133693134589,english,san_diego,online,0,10.597269937456742,19.418861457843306,1,1
790,2,5,0.0,2,0.736984411169451,english,other,online,0,12.735829680068356,28.292722461528626,1,0
791,20,12,0.0,4,0.5853137044409821,spanish,other,phone,0,24.065815231027923,29.394942306203458,0,1
792,26,8,0.0,2,0.27011563181024417,english,los_angeles,in_person,0,9.905542644098169,22.577750565881505,1,1
793,15,5,0.0,3,0.9737833682536802,english,other,partner_cbo,0,15.13369584181203,44.56750264589067,0,1
794,7,1,1.0,4,0.875611528864304,chinese,san_diego,online,0,3.9437490381577724,21.636226772645,1,1
795,19,2,0.0,7,0.369793376475406,english,other,phone,0,14.139971194091792,19.885490371448427,0,1
796,22,11,0.0,2,0.6135512326169688,english,los_angeles,phone,0,10.602653976784316,23.182956746185976,0,1
797,32,5,0.0,7,0.4307829298316911,english,los_angeles,in_person,0,11.162469259221503,24.313553439365016,1,0
798,28,7,0.0,6,0.6488126332826228,english,san_diego,online,0,15.973479263193784,31.713937775096593,1,1
799,22,10,0.0,7,0.4367385971149864,english,los_angeles,phone,0,14.685921135633405,35.46544799900501,0,1
